test_id,android_device_id,android_fingerprint,test_date,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,isp_name,is_isp,network_operator_name,mcc,mnc,pre_connection_type,post_connection_type,brand,device,hardware,build_id,manufacturer,model,product,cdma_cell_id,gsm_cell_id,location_type,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,gmaps_postal_code
2589796082,82493963,"Huawei/ALE-L21/hwALE-H:6.0/HuaweiALE-L21/C10B536:user/release-keys","2017-02-01 00:00:57","188.162.191.xxx",16780,2997,51,"Vladikavkaz","Russian Federation","RU",43.0333,44.6667,"Global Alania","Russia","RU","North Ossetia–Alania","SE","Chermen",43.18209,44.71636,10.5941,"PJSC MegaFon",1,"Yota","","",17,17,"Huawei","hwALE-H","hi6210sft","HuaweiALE-L21","HUAWEI","ALE-L21","ALE-L21","","9972811",1,"Mayskiy, Respublika Severnaya Osetiya-Alaniya, Russia, 363102","Mayskiy","locality","Russia","RU","North Ossetia–Alania","Prigorodny District","","363102"
2589796083,101497292,"samsung/GT-I5500/GT-I5500/GT-I5500:2.2/FROYO/XFJPK:user/release-keys","2017-02-01 00:00:57","109.166.137.xxx",3156,358,321,"Cluj-Napoca","Romania","RO",46.7833,23.6000,"Orange Romania","Romania","RO","Sibiu","SB","Ocna Sibiului",45.94052,23.97920,61.042,"Orange Romania",1,"orange","","",10,10,"samsung","GT-I5500","gt-i5500","FROYO","samsung","GT-I5500","GT-I5500","","1652640",1,"Loamnes, Romania","Loamnes","administrative_area_level_2","Romania","RO","Sibiu","Loamnes","",""
2589796084,152541744,"OUKITEL/full_hct6753_65u_m0/hct6753_65u_m0:6.0/MRA58K/1480338380:user/release-keys","2017-02-01 00:00:57","109.245.33.xxx",9386,2189,31,"Novi Sad","Serbia","RS",45.2644,19.8317,"E-CAPS","Serbia","RS","UNKNOWN","??","Elemir",45.43114,20.30931,25.9231,"Telenor d.o.o. Beograd",1,"Vip SRB","220","1",0,0,"OUKITEL","OUKITEL","mt6735","MRA58K","OUKITEL","K6000 Pro","K6000_Pro","","1428482",1,"Elemir, Serbia","Elemir","locality","Serbia","RS","Vojvodina","Central Banat District","",""
2589796085,130645475,"Lenovo/A6020a46/A6020a46:5.1.1/LMY47V/A6020a46_S003_160525_ROW:user/release-keys","2017-02-01 00:00:57","223.255.228.xxx",5231,1381,57,"Jimbaran","Indonesia","ID",-8.7816,115.1635,"Biznet Gio Nusantara","Indonesia","ID","Bali","BA","Badung",-8.73313,115.16414,3.35502,"Three Indonesia",1,"3","510","89",17,17,"Lenovo","A6020a46","qcom","LMY47V","LENOVO","Lenovo A6020a46","A6020a46","","118150941",1,"Kuta, Kuta, Badung Regency, Bali, Indonesia","Kuta","locality","Indonesia","ID","Bali","Badung Regency","Kuta","80361"
2589796092,152075672,"lge/m216_global_com/m216:5.1.1/LMY47V/160511857b84f:user/release-keys","2017-02-01 00:00:57","110.224.40.xxx",3203,2080,59,"Ahmedabad","India","IN",23.0300,72.5800,"Vodafone India","India","IN","Gujarat","GJ","Ahmedabad",23.03330,72.61670,2.34716,"Airtel",1,"AirTel","404","98",17,17,"lge","m216","m216","LMY47V","LGE","LG-K420","m216_global_com","","3460643",2,"Ahmedabad, Gujarat, India","Ahmedabad","locality","India","IN","Gujarat","Ahmedabad","","380018"
2589796095,98796740,"Meizu/meizu_mx4/mx4:5.1/LMY47I/1477599890:user/test-keys","2017-02-01 00:00:57","46.133.58.xxx",4996,3088,45,"Kiev","Ukraine","UA",50.4500,30.5233,"o3","Ukraine","UA","Kyiv city","30","Kiev",50.43330,30.51670,1.19122,"PrJSC MTS UKRAINE",1,"vodafone UA","255","1",17,17,"Meizu","mx4","mt6595","LMY47I","Meizu","MX4","meizu_mx4","","113074253",2,"Kiev, Ukraine, 02000","Kiev","locality","Ukraine","UA","Kyiv city","Kyiv City","","02000"
2589796096,128262143,"lge/h1_global_com/h1:7.0/NRD90U/16329000956d1:user/release-keys","2017-02-01 00:00:57","2.53.177.xxx",60412,38962,19,"Tel Aviv","Israel","IL",32.0667,34.7833,"099 Primo Communications","Israel","IL","Tel Aviv District","TA","Tel Aviv",32.06660,34.76500,1.07266,"Orange Israel",1,"Partner","425","1",15,15,"lge","h1","h1","NRD90U","LGE","LG-H850","h1_global_com","","14054401",2,"Tel Aviv-Yafo, Israel","Tel Aviv-Yafo","locality","Israel","IL","Tel Aviv District","","",""
2589796097,147617136,"GIONEE/F103_Pro/GIONEE_GBL7360:6.0/MRA58K/1477383765:user/release-keys","2017-02-01 00:00:57","137.97.122.xxx",29599,1700,39,"Thiruvananthapuram","India","IN",8.4875,76.9525,"LIMRAS ERONET BROADBAND","India","IN","Kerala","KL","Kattakada",8.54178,77.04842,7.55949,"Jio",1,"Jio 4G","405","862",15,15,"GIONEE","GIONEE_GBL7360","mt6735","MRA58K","GIONEE","F103 Pro","F103_Pro","","1189648",1,"Perumkulam, Kerala, India","Perumkulam","locality","India","IN","Kerala","Thiruvananthapuram","","695543"
2589796100,124740740,"samsung/kltexx/klte:6.0.1/MMB29M/G900FXXS1CQAV:user/release-keys","2017-02-01 00:00:57","213.87.129.xxx",25064,5051,40,"Ivanovo","Russian Federation","RU",56.9967,40.9819,"Rostelecom","Russia","RU","Ivanovo Oblast","IVA","Vichuga",57.22397,41.94053,39.2885,"MTS PJSC",1,"MTS RUS","250","1",17,17,"samsung","klte","qcom","MMB29M","samsung","SM-G900F","kltexx","","24317613",1,"Vichuga, Ivanovo Oblast, Russia","Vichuga","locality","Russia","RU","Ivanovo Oblast","gorod Vichuga","","155331"
2589796101,152060717,"samsung/goya3gub/goya3g:4.2.2/JDQ39/T111MDCUAOC1:user/release-keys","2017-02-01 00:00:57","223.24.91.xxx",1516,1902,87,"Bangkok","Thailand","TH",13.7500,100.4833,"TrueInternet","Thailand","TH","Narathiwat","96","Rueso",6.32653,101.47255,517.881,"True Internet",1,"TH 3G+","","",17,17,"samsung","goya3g","pxa988","JDQ39","samsung","SM-T111M","goya3gub","","39390373",1,"Batong, Rueso District, Narathiwat, Thailand","Batong","locality","Thailand","TH","Narathiwat","Rueso District","","96150"
2589796103,152079656,"InFocus/M370_00WW/FOT:6.0.1/MMB29M/00WW_2_14A:user/release-keys","2017-02-01 00:00:58","183.90.36.xxx",24291,22167,21,"Singapore","Republic of Singapore","SG",1.3000,103.8000,"SGIX","Singapore","SG","Central Singapore Community Development Council","01","Singapore",1.30334,103.85262,3.64437,"STARHUB MOBILE",1,"StarHub","525","5",15,15,"InFocus","FOT","qcom","MMB29M","InFocus","M370","M370_00WW","","1434115",1,"Singapore, Singapore","Singapore","locality","Singapore","SG","","","","207818"
2589796104,151961899,"Huawei/P7-L10/hwp7:4.4.2/HuaweiP7-L10/C00B623:user/ota-rel-keys,release-keys","2017-02-01 00:00:58","42.153.59.xxx",2558,4553,38,"Cyberjaya","Malaysia","MY",2.9225,101.6550,"MYREN","Malaysia","MY","Putrajaya","16","Putrajaya",2.91611,101.69620,2.88025,"Webe Digital Sdn. Bhd.",0,"webe","","",17,17,"Huawei","hwp7","hi6620oem","HuaweiP7-L10","HUAWEI","HUAWEI P7-L10","P7-L10","","8806216",1,"Putrajaya, Putrajaya, Malaysia","Putrajaya","locality","Malaysia","MY","Putrajaya","","","62150"
2589796105,148910078,"LYF/LS5505/LS-5505:6.0.1/LYF_LS-5505_01_05/build10061237:userdebug/test-keys","2017-02-01 00:00:58","49.44.51.xxx",70282,7316,20,"Navi Mumbai","India","IN",19.0330,73.0297,"Jio","India","IN","Maharashtra","MH","Mumbai",19.03674,72.94509,5.5379,"Reliance Jio Infocomm Ltd",1,"Jio 4G","405","874",15,15,"LYF","LS-5505","qcom","LYF_LS-5505_01_05","LYF","LS-5505","LS5505","","100707073",1,"Mumbai, Maharashtra, India","Mumbai","locality","India","IN","Maharashtra","Mumbai","","400088"
2589796121,151949001,"samsung/on7xeltedd/on7xelte:6.0.1/MMB29K/G610FDDU1AQA1:user/release-keys","2017-02-01 00:00:58","49.35.233.xxx",5309,5105,70,"Pune","India","IN",18.5203,73.8567,"Gazon Communications India Limited","India","IN","Maharashtra","MH","Pune",18.53330,73.86670,1.11309,"Reliance Jio Infocomm Ltd",1,"IDEA","404","22",0,0,"samsung","on7xelte","samsungexynos7870","MMB29K","samsung","SM-G610F","on7xeltedd","","1851939",2,"Pune, Maharashtra 411001, India","Pune","locality","India","IN","Maharashtra","Pune","","411001"
2589796122,124760346,"asus/WW_Z00A/Z00A:6.0.1/MMB29P/4.21.40.223_20161216_7766_user:user/release-keys","2017-02-01 00:00:58","182.232.47.xxx",31069,10996,25,"Bangkok","Thailand","TH",13.7500,100.4833,"TrueInternet","Thailand","TH","Bangkok","10","Bangkok",13.75940,100.48890,0.751235,"AIS Mobile",1,"AIS","520","3",15,15,"asus","Z00A","mofd_v1","MMB29P","asus","ASUS_Z00AD","WW_Z00A","","61687921",2,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10700"
2589796124,134527337,"asus/WW_Phone/ASUS_Z017D_1:6.0.1/MMB29P/13.20.10.152-20161222:user/release-keys","2017-02-01 00:00:58","1.200.208.xxx",21967,11118,18,"Taipei","Taiwan","TW",25.0333,121.5333,"Taipeinet","Taiwan","TW","UNKNOWN","??","Taipei",25.04180,121.49660,2.37425,"Vibo Telecom",1,"台灣之星","466","89",15,15,"asus","ASUS_Z017D_1","qcom","MMB29P","asus","ASUS_Z017DA","WW_Phone","","60168243",2,"Taipei, Taipei City, Taiwan","Taipei","locality","Taiwan","TW","Taipei City","","","108"
2589796132,133892737,"samsung/a5xeltexx/a5xelte:5.1.1/LMY47X/A510FXXS2APD1:user/release-keys","2017-02-01 00:00:58","46.133.163.xxx",10274,2997,43,"Kiev","Ukraine","UA",50.4500,30.5233,"Vega (Farlep-Invest)","Ukraine","UA","Kyiv city","30","Kiev",50.43330,30.51670,1.19122,"PrJSC MTS UKRAINE",1,"vodafone UA","255","1",17,17,"samsung","a5xelte","samsungexynos7580","LMY47X","samsung","SM-A510F","a5xeltexx","","85790909",2,"Kiev, Ukraine, 02000","Kiev","locality","Ukraine","UA","Kyiv city","Kyiv City","","02000"
2589796133,144060089,"HUAWEI/VNS-L21/HWVNS-H:6.0/HUAWEIVNS-L21/C185B150:user/release-keys","2017-02-01 00:00:58","37.124.30.xxx",10444,3545,81,"Jeddah","Saudi Arabia","SA",21.5000,39.1833,"Saudi Telecom Company","Saudi Arabia","SA","Eastern Province","04","Dammam",26.43440,50.10330,769.533,"Mobily",1,"mobily","","",15,15,"HUAWEI","HWVNS-H","hi6250","HUAWEIVNS-L21","HUAWEI","HUAWEI VNS-L21","VNS-L21","","36823818",2,"Dammam Saudi Arabia","Dammam","locality","Saudi Arabia","SA","Eastern Province","","","32242"
2589796139,149507512,"samsung/zerofltedv/zeroflte:6.0.1/MMB29K/G920IDVU3EPJH:user/release-keys","2017-02-01 00:00:59","157.48.43.xxx",135,84,51,"Hyderabad","India","IN",17.3700,78.4800,"RVRInfrastructures Ltd","India","IN","Telangana","TG","Hyderabad",17.37530,78.47440,0.520569,"Jio",1,"Jio 4G","405","854",15,15,"samsung","zeroflte","samsungexynos7420","MMB29K","samsung","SM-G920I","zerofltedv","","1968400",2,"Hyderabad, Telangana, India","Hyderabad","locality","India","IN","Telangana","","","500012"
2589796144,145099635,"samsung/baffinxx/baffin:4.2.2/JDQ39/I9082XXUBNI2:user/release-keys","2017-02-01 00:00:59","111.221.44.xxx",11381,3163,109,"Semarang","Indonesia","ID",-6.9667,110.4167,"GMedia Technologies","Indonesia","ID","Central Java","JT","Randudongkal",-7.17702,109.37415,73.0251,"NewMedia Express",0,"AXIS","","",17,17,"samsung","baffin","capri_ss_baffin","JDQ39","samsung","GT-I9082","baffinxx","","15491497",1,"Kuta, Belik, Pemalang Regency, Central Java, Indonesia","Kuta","administrative_area_level_4","Indonesia","ID","Central Java","Pemalang Regency","Belik, Kuta","52356"
2589796145,143806842,"Micromax/A106/A106:4.4.2/KOT49H/1399562071:user/release-keys","2017-02-01 00:00:59","106.208.174.xxx",2545,598,89,"Chennai","India","IN",13.0827,80.2707,"Cherrinet - K Net Solutions Pvt Ltd","India","IN","Tamil Nadu","TN","Chennai",13.08330,80.28330,0.85019,"BHARTI Airtel",1,"Airtel","","",17,17,"Micromax","A106","mt6582","KOT49H","Micromax","Micromax A106","A106","","7736460",2,"Chennai, Tamil Nadu, India","Chennai","locality","India","IN","Tamil Nadu","Tiruvallur","","600009"
2589796146,141173986,"OPPO/A1601/A1601:5.1/LMY47I/1479785624:user/release-keys","2017-02-01 00:00:59","157.49.191.xxx",10322,7140,48,"Bangalore","India","in",12.9833,77.5833,"Bell Teleservices Private Limited","India","IN","Karnataka","KA","Bengaluru",12.97507,77.65115,4.6118,"Jio",1,"Jio 4G","405","861",15,15,"OPPO","A1601","mt6755","LMY47I","OPPO","A1601","A1601","","44306",1,"Bengaluru, Karnataka 560001, India","Bengaluru","locality","India","IN","Karnataka","Bangalore Urban","","560075"
2589796153,99582019,"samsung/s5neoltexx/s5neolte:6.0.1/MMB29K/G903FXXU1BPH3:user/release-keys","2017-02-01 00:00:59","80.187.122.xxx",16788,14958,34,"Dresden","Germany","DE",51.0333,13.7333,"IBH IT-Service GmbH","Germany","DE","Saxony","SN","Doebeln",51.12163,13.11958,27.3603,"Deutsche Telekom AG",1,"Telekom.de","262","1",15,15,"samsung","s5neolte","samsungexynos7580","MMB29K","samsung","SM-G903F","s5neoltexx","","33079554",1,"Döbeln, Germany","Döbeln","locality","Germany","DE","Saxony","Chemnitz","Mittelsachsen","04720"
2589796154,141186633,"vivo/V3/V3:5.1.1/LMY47V/compiler11281501:user/release-keys","2017-02-01 00:00:59","157.49.48.xxx",253,0,42,"Bangalore","India","IN",12.9833,77.5833,"Bharti Airtel Ltd","India","IN","Karnataka","KA","Bengaluru",12.98560,77.66524,5.5226,"Jio",1,"Jio 4G","405","861",15,15,"vivo","V3","qcom","LMY47V","vivo","vivo V3","V3","","885285",1,"Bengaluru, Karnataka 560001, India","Bengaluru","locality","India","IN","Karnataka","Bangalore Urban","","560093"
2589796155,129683627,"HUAWEI/VIE-L29/HWVIE:7.0/HUAWEIVIE-L29/C636B321:user/release-keys","2017-02-01 00:00:59","202.53.146.xxx",9577,9323,393,"Accra","Ghana","GH",5.5500,-0.2167,"Airtel Ghana","Algeria","DZ","Annaba","23","Annaba",0.00000,0.00000,384.187,"SOUTH EAST ASIA TELECOM (Cambodia) Co.",1,"Seatel","","",15,15,"HUAWEI","HWVIE","hi3650","HUAWEIVIE-L29","HUAWEI","VIE-L29","VIE-L29","","",1,"","","","","","","","",""
2589796163,2658603,"rockchip/rk312x/rk312x:4.4.4/X213KR/eng.talents-tech.20150806.195833:user/test-keys","2017-02-01 00:01:00","190.152.88.xxx",684,466,21,"Guayaquil","Ecuador","EC",-2.1833,-79.8833,"Telconet","Ecuador","EC","Loja","L","Catamayo",-4.05024,-79.64949,130.14,"CORPORACION NACIONAL DE TELECOMUNICACIONES - CNT E",1,"                ","","",0,0,"TXCZ","rk312x","rk30board","KTU84Q","rockchip","TXCZ-SDK","rk312x","","",1,"Catacocha, Ecuador","Catacocha","locality","Ecuador","EC","Loja","","",""
2589796164,147657233,"TCL/TCL_P332U/TCL_P332U:4.4.2/KOT49H/1421132024:user/release-keys","2017-02-01 00:01:00","122.96.43.xxx",16500,6016,32,"Nanjing","China","CN",32.0500,118.7667,"CHINA UNICOM JIANGSU COMPANY","China","CN","Jiangsu","32","Nanjing",32.06170,118.77780,1.03847,"China Unicom Liaoning",1,"中国联通","","",15,15,"TCL","TCL_P332U","mt6582","KOT49H","TCL","TCL P332U","TCL_P332U","","92182283",2,"Nanjing, Jiangsu, China","Nanjing","locality","China","CN","Jiangsu","","","210009"
2589796167,152214638,"ZTE/P635N38_RU_CHANNEL/ZTE_BLADE_A601:6.0/MRA58K/20161209.160132:user/release-keys","2017-02-01 00:01:00","37.73.243.xxx",10652,3682,35,"Kiev","Ukraine","UA",50.4500,30.5233,"Dataline","Ukraine","UA","UNKNOWN","??","UNKNOWN",50.45000,30.52330,0,"Limited Liability Company lifecell",1,"life:)","255","6",17,17,"ZTE","ZTE_BLADE_A601","mt6735","MRA58K","ZTE","ZTE BLADE A601","P635N38_RU_CHANNEL","","67664543",2,"Ukraine","Ukraine","country","Ukraine","UA","","","",""
2589796169,152524857,"OnePlus/OnePlus3/OnePlus3:7.0/NRD90M/12311011:user/release-keys","2017-02-01 00:01:00","157.48.155.xxx",8731,6809,67,"Hyderabad","India","IN",17.3700,78.4800,"Fibergrid","India","IN","Telangana","TG","Hyderabad",17.44679,78.37696,8.62784,"Jio",1,"Airtel","405","854",15,15,"OnePlus","OnePlus3","qcom","NRD90M","OnePlus","ONEPLUS A3003","OnePlus3","","101348865",1,"Hyderabad, Telangana, India","Hyderabad","locality","India","IN","Telangana","","","500081"
2589796170,126357383,"motorola/athene_f/athene_f:7.0/NPJ25.93-11/12:user/release-keys","2017-02-01 00:01:00","49.35.134.xxx",2039,17,76,"Pune","India","IN",18.5203,73.8567,"Gazon Communications India Limited","India","IN","Maharashtra","MH","Pune",18.53330,73.86670,1.11309,"Reliance Jio Infocomm Ltd",1,"AirTel","405","864",0,0,"motorola","athene_f","qcom","NPJ25.93-14","motorola","Moto G (4)","athene_f","","1346834",2,"Pune, Maharashtra 411001, India","Pune","locality","India","IN","Maharashtra","Pune","","411001"
2589796171,88527584,"OnePlus/OnePlus2/OnePlus2:6.0.1/MMB29M/1447841100:user/release-keys","2017-02-01 00:01:00","42.109.68.xxx",3098,8358,20,"Mumbai","India","IN",18.9647,72.8258,"Vodafone India","India","IN","Maharashtra","MH","Mumbai",18.99923,72.82487,2.38711,"Vodafone India",1,"Vodafone IN","404","20",15,15,"OnePlus","OnePlus2","qcom","MMB29M","OnePlus","ONE A2003","oneplus2","","20668929",1,"Mumbai, Maharashtra, India","Mumbai","locality","India","IN","Maharashtra","Mumbai","","400013"
2589796172,25183218,"samsung/espressorfxx/espressorf:4.2.2/JDQ39/P3100XWDMK1:user/release-keys","2017-02-01 00:01:00","217.118.81.xxx",192,433,55,"Moscow","Russia","RU",55.7517,37.6178,"NK-NET","Russia","RU","UNKNOWN","??","UNKNOWN",55.73860,37.60680,1.00225,"VimpelCom",1,"Beeline","","",17,17,"samsung","espressorf","espresso","JDQ39","samsung","GT-P3100","espressorfxx","","36800547",2,"Russia","Russia","country","Russia","RU","","","",""
2589796173,139662347,"Smartfren/B16C2G/MSM8909QC:5.1.1/LMY47V/L1196.6.03.01:user/release-keys","2017-02-01 00:01:00","115.178.197.xxx",6807,1432,37,"Tangerang","Indonesia","ID",-6.1783,106.6319,"PT Telekomunikasi Selular Indonesia","Indonesia","ID","South Sumatra","SS","Palembang",-3.03557,104.79164,251.694,"PT. CORE MEDIATECH",1,"smartfren   ","510","9",15,15,"Smartfren","MSM8909QC","qcom","LMY47V","Hisense","Andromax B16C2G","B16C2G","","",1,"Kedukan River, Rambutan, Banyu Asin Regency, South Sumatra, Indonesia","Kedukan River","administrative_area_level_4","Indonesia","ID","South Sumatra","Banyu Asin Regency","Rambutan, Kedukan River","30967"
2589796175,148399248,"samsung/a5ltedd/a5lte:4.4.4/KTU84P/A500GXXU1AOA1:user/release-keys","2017-02-01 00:01:00","42.110.140.xxx",7875,3537,52,"Kolkata","India","IN",22.5667,88.3667,"Vodafone India","India","IN","Assam","AS","Dhubri",26.02038,89.98802,259.832,"Vodafone India",1,"Vodafone IN","","",11,17,"samsung","a5lte","qcom","KTU84P","samsung","SM-A500G","a5ltedd","","144195256",1,"Dhubri, Assam 783301, India","Dhubri","locality","India","IN","Assam","Dhubri","","783301"
2589796180,94145669,"Sony/E5563/E5563:5.1/29.1.B.0.101/3719187173:user/release-keys","2017-02-01 00:01:00","120.188.94.xxx",337,393,77,"Yogyakarta","Indonesia","ID",-7.8014,110.3644,"GMedia Technologies","Indonesia","ID","Special Region of Yogyakarta","YO","Yogyakarta",-7.80132,110.38644,1.50737,"PT Indosat Tbk.",1,"XL Axiata","510","1",0,0,"Sony","E5563","mt6752","29.1.B.0.101","Sony","E5563","E5563","","7690755",1,"Yogyakarta, Yogyakarta City, Special Region of Yogyakarta, Indonesia","Yogyakarta","locality","Indonesia","ID","Special Region of Yogyakarta","Yogyakarta City","","55165"
2589796182,152540250,"Xiaomi/land/land:6.0.1/MMB29M/V7.5.9.0.MALMIDE:user/release-keys","2017-02-01 00:01:00","47.15.118.xxx",23750,4269,20,"Kolkata","India","IN",22.5667,88.3667,"Jio","India","IN","West Bengal","WB","Kanchrapara",22.93368,88.42570,25.663,"Jio",1,"Jio 4G","405","873",15,15,"Xiaomi","land","qcom","MMB29M","Xiaomi","Redmi 3S","land","","471569",1,"Kanchrapara, West Bengal 743145, India","Kanchrapara","locality","India","IN","West Bengal","North 24 Parganas","","743134"
2589796183,121785444,"google/razorg/deb:4.4.3/KTU84L/1148727:user/release-keys","2017-02-01 00:01:00","125.194.69.xxx",127,55,35,"Tokyo","Japan","JP",35.6833,139.6833,"Pomflare","Japan","JP","Tokyo","13","Shinagawa",35.61017,139.74890,6.25803,"Biglobe",1,"NTT DOCOMO","440","115",15,15,"google","deb","flo","KTU84L","asus","Nexus 7","razorg","","42210306",1,"Shinagawa, Tokyo, Japan","Shinagawa","locality","Japan","JP","Tokyo","","","140-0002"
2589796189,140431902,"vivo/Y31L/Y31L:5.1.1/LMY47V/compiler04301924:user/release-keys","2017-02-01 00:01:01","47.29.38.xxx",2371,4951,339,"Jawalakhel","Nepal","NP",27.7172,85.3240,"Worldlink Communications Pvt. Ltd.","India","IN","Bihar","BR","Samastipur",25.85199,85.76768,131.893,"Jio",1,"Jio 4G","405","856",15,15,"vivo","Y31L","qcom","LMY47V","vivo","vivo Y31L","Y31L","","1140529",1,"Samastipur, Bihar 848101, India","Samastipur","locality","India","IN","Bihar","Samastipur","","848101"
2589796192,146944020,"motorola/athene_f/athene_f:7.0/NPJ25.93-14/16:user/release-keys","2017-02-01 00:01:01","157.49.176.xxx",40,100,44,"Bangalore","India","IN",12.9833,77.5833,"ACT Fibernet","India","IN","Karnataka","KA","Bengaluru",12.97118,77.52501,4.01753,"Jio",1,"Vodafone IN","405","861",0,0,"motorola","athene_f","qcom","NPJ25.93-14","motorola","Moto G (4)","athene_f","","1176357",1,"Bengaluru, Karnataka 560001, India","Bengaluru","locality","India","IN","Karnataka","Bangalore Urban","","560072"
2589796201,143263319,"KDDI/SOL23_jp_kdi/SOL23:4.4.2/14.3.C.0.300/035_jg:user/release-keys","2017-02-01 00:01:01","61.205.100.xxx",22880,7990,39,"Tokyo","Japan","JP",35.6833,139.6833,"Pomflare","Japan","JP","Kanagawa Prefecture","14","Kawasaki",35.54158,139.65935,9.89398,"K-Opticom Corporation",1,"KDDI","440","50",15,15,"KDDI","SOL23","qcom","14.3.C.0.300","Sony","SOL23","SOL23_jp_kdi","","",1,"Saiwai Ward, Kawasaki, Kanagawa Prefecture, Japan","Saiwai Ward","locality","Japan","JP","Kanagawa Prefecture","","","212-0055"
2589796205,89145620,"samsung/zeroltexx/zerolte:6.0.1/MMB29K/G925FXXS4DPJ2:user/release-keys","2017-02-01 00:01:01","90.133.106.xxx",11500,1278,27,"Riga","Latvia","LV",56.9496,24.1040,"SIA Bite Latvija","Latvia","LV","Rīgas pilsēta","RIX","Riga",56.93362,24.10228,1.1085,"NetCom GSM as",1,"LV TELE2","247","2",17,17,"samsung","zerolte","samsungexynos7420","MMB29K","samsung","SM-G925F","zeroltexx","","1669275",1,"Riga, Latvia","Riga","locality","Latvia","LV","Rīgas pilsēta","Rīgas pilsēta","","LV-1004"
2589796210,138851379,"Letv/Le1s_IN/X3_HK:6.0/DHXOSOP5801911241S/1479990092:user/release-keys","2017-02-01 00:01:01","47.11.161.xxx",4831,4254,119,"Balasore","India","IN",21.3469,86.6611,"JetSpot Networks","India","IN","Odisha","OR","Balasore",21.51147,86.92609,20.5127,"Jio",1,"IND airtel","405","866",0,0,"Letv","X3_HK","mt6795","DHXOSOP5801911241S","Letv","Le X509","Le1s_IN","","352272",1,"Gopalgoan, Odisha, India","Gopalgoan","locality","India","IN","Odisha","Balasore","","756001"
